vareps,fp32,fp16,bf16
0.01,0.000154496298851794,0.000339384975690233,0.00244108222033101
1e-05,1.60486543447468e-07,0.000307173601183777,0.00243517023248554
1e-08,3.49471500934062e-08,0.000307128343680509,0.00243517190978049
1e-11,3.49209747786001e-08,0.00030712834228037,0.00243517191183368
