vareps,fp32,half,b
0.0001,1.6368440966269e-05,0.000354348617017823,0.00248077882818312
1e-08,3.8097434185688e-08,0.000356171647261565,0.00250869888637575
1e-12,5.86615888370154e-13,0.000356152151775971,0.0025081932457884
