vareps,fp32,fp16,bf16
0.01,0.0108210400083743,0.18436236707629,0.144434666002764
1e-05,6.03410845945936e-06,0.841769927712136,0.197420366077149
1e-08,5.19748463139432e-06,0.0334194382581785,0.192795318715909
1e-11,2.03087331780643e-06,0.0336623645543426,0.192667362764062
