vareps,fp32,fp16,bf16
0.01,0.000434511129153286,0.00053991116737621,0.00087211997302906
1e-05,3.92598697282808e-07,0.000320288502271303,0.00075593077913544
1e-08,1.95654647724345e-10,0.000320288073871173,0.000755928671705359
1e-11,3.03023399970499e-13,0.000320288074484318,0.00075592867403097
