vareps,fp32,fp16,bf16
0.01,0.000324678038672367,0.000377551120858132,0.000620485909648855
1e-05,3.10169465792985e-07,0.000192200725254793,0.00052878373576817
1e-08,1.74212609930504e-10,0.000192200373389648,0.000528795184091624
1e-11,2.5187699228908e-13,0.000192200373365355,0.000528795184025455
