vareps,fp32,fp16,bf16
0.01,1.72492906056417e-15,0.000248865417137151,0.00392035098460257
1e-05,1.72492906056417e-15,0.000248865417137151,0.00392035098460257
1e-08,1.72492906056417e-15,0.000248865417137151,0.00392035098460257
1e-11,1.72492906056417e-15,0.000248865417137151,0.00392035098460257
