vareps,fp32,half,b
0.0001,6.70023438860876e-05,0.146186841436147,0.121939611644277
1e-08,6.700235743328e-05,0.146197921635053,0.122193197160662
1e-12,6.70023574135299e-05,0.146197921635053,0.122193197160662
