vareps,fp32,half,b
0.0001,2.34917022556486e-05,0.000289452753307869,0.0029130462968375
1e-08,2.72561175488062e-09,0.000294381923183752,0.00286460685599498
1e-12,5.07958548132177e-13,0.000297500741965056,0.00286820013678214
