vareps,fp32,fp16,bf16
0.01,0.00196416129259314,0.00201036563904428,0.00410142859656956
1e-05,2.1339863208337e-06,0.000443487384214451,0.00360712230000901
1e-08,5.43620633243667e-08,0.000443416634753752,0.00361203630943573
1e-11,5.43214201741633e-08,0.000438349015888256,0.0036167892584365
