vareps,fp32,tf32,half,bf16
0.0001,1.18538939934079e-05,0.000311692826713447,0.00031156607181396,0.00247186995261545
1e-08,1.18772377104501e-08,0.000313815607485248,0.000313823383851847,0.00247378884320304
1e-12,3.93802805273526e-13,0.000314165903149412,0.000314223641484074,0.0025073456241821
