vareps,fp32,fp16,bf16
0.01,1.4367185880998e-15,0.000282117633216573,0.00137273208911674
1e-05,1.4367185880998e-15,0.000282117633216573,0.00137273208911674
1e-08,1.4367185880998e-15,0.000282117633216573,0.00137273208911674
1e-11,1.4367185880998e-15,0.000282117633216573,0.00137273208911674
