vareps,fp32,fp16,bf16
0.01,0.000200481520578146,0.00035959327753686,0.00244479731432021
1e-05,1.91488504602401e-07,0.000305535752644917,0.00244165020116346
1e-08,3.70059119359524e-08,0.000305504583865421,0.00244166964674573
1e-11,3.69699423750652e-08,0.000305504583797625,0.00244166964695353
