vareps,fp32,half,b
0.0001,1.11098756595591e-05,0.000443759845897108,0.00433171165437982
1e-08,6.0530141029299e-08,0.00044166727267741,0.00432958517611523
1e-12,6.03291225452319e-08,0.000443376808963537,0.00433968594767187
