vareps,fp32,fp16,bf16
0.01,0.000170106244596396,0.101775720809452,0.0952000784690193
1e-05,0.000170106244596396,0.101784234155312,0.167204345301523
1e-08,0.000170106247229743,0.101784234155312,0.167204345301523
1e-11,0.000170106247229743,0.101784234155312,0.167204345301523
