vareps,fp32,half,b
0.0001,6.37972756649113e-05,0.000314353970699121,0.00258431228261903
1e-08,7.92803571445082e-09,0.000324863249206945,0.00266297891049881
1e-12,5.66741704896199e-13,0.000332395238336228,0.00272391595507031
