vareps,fp32,half,b
0.0001,4.41018907410281e-06,0.000538688730052038,0.00429251578097282
1e-08,4.42204372720708e-10,0.000538664910893784,0.00429393134045954
1e-12,2.36678283045862e-14,0.000538742445731003,0.00429439060614914
