vareps,fp32,half,b
0.0001,4.8133550632873e-16,0.00033333707246943,0.00242220450894239
1e-08,4.8133550632873e-16,0.00033333707246943,0.00242220450894239
1e-12,4.8133550632873e-16,0.00033333707246943,0.00242220450894239
