vareps,fp32,half,b
0.0001,4.41018907410233e-06,0.000520719406296609,0.0045056289506481
1e-08,4.42204372739062e-10,0.000520823851585215,0.00450634527597171
1e-12,2.36674815168523e-14,0.000520863226089681,0.00450663433370958
