vareps,fp32,fp16,bf16
0.01,3.14762881298855e-15,0.000199678093166081,0.00144541558543683
1e-05,3.14762881298855e-15,0.000199678093166081,0.00144541558543683
1e-08,3.14762881298855e-15,0.000199678093166081,0.00144541558543683
1e-11,3.14762881298855e-15,0.000199678093166081,0.00144541558543683
