vareps,fp32,half,b
0.0001,4.4101890741028e-06,0.000262532839571304,0.00245458529694865
1e-08,4.19017716488603e-10,0.000262380115789276,0.00245457994053487
1e-12,2.36655534906359e-14,0.000262380116236549,0.00245457994126593
