vareps,fp32,fp16,bf16
0.01,6.70023438860876e-05,0.0967260137852768,0.121772930576678
1e-05,6.70023438860876e-05,0.146197921635008,0.122193197160662
1e-08,6.700235743328e-05,0.146197921635053,0.122193197160662
1e-11,6.70023574135299e-05,0.146197921635053,0.122193197160662
