vareps,fp32,fp16,bf16
0.01,1.45540712122519e-05,0.000170101992509271,0.00222988910037611
1e-05,2.44001032076786e-08,0.000169591352110157,0.00222829630488812
1e-08,2.32604250778536e-08,0.000169591278897247,0.00222829622135813
1e-11,2.32553674160947e-08,0.000169591282121293,0.00222829622153611
