vareps,fp32,tf32,half,bf16
0.0001,7.09376705713729e-06,0.000281865796757675,0.000281893578481225,0.00211043300643536
1e-08,1.18746911270438e-08,0.000277415756490796,0.000277416135672247,0.00211137184388232
1e-12,3.93802641408841e-13,0.000277698642466938,0.00027774503769651,0.00211292498936056
