vareps,fp32,fp16,bf16
0.01,0.000470747313983538,0.000645110414624627,0.00102767052760683
1e-05,3.99420668795291e-07,0.000441433808905502,0.000916408300194162
1e-08,2.19833193383818e-10,0.000441480971479373,0.00091784732136264
1e-11,3.36154244253581e-13,0.000441485734113735,0.000918025673396159
