vareps,fp32,half,b
0.0001,2.34931250975251e-05,0.000324074080893594,0.00338320421778111
1e-08,2.72564809937925e-09,0.000325286008752648,0.00340096168871029
1e-12,5.07961331624742e-13,0.000325285961841136,0.00340096168890665
