vareps,fp32,fp16,bf16
0.01,2.02298506557411e-15,0.000382445941428717,0.0464842921260543
1e-05,2.02298506557411e-15,0.000382445941428717,0.0464842921260543
1e-08,2.02298506557411e-15,0.000382445941428717,0.0464842921260543
1e-11,2.02298506557411e-15,0.000382445941428717,0.0464842921260543
